Job ID,Job Title,Company Name,Job Location,Job Type,Salary Range,Experience Required,Posted Date,Application Deadline,Job Portal,Number of Applicants,Education Requirement,Skills Required,Remote/Onsite,Company Size
JOB14638,Business Analyst,Amazon,Ahmedabad,Internship,20+ LPA,5-10 years,2025-01-03,2025-02-02,Indeed,392,B.Tech,"Java, UI/UX, AWS",Onsite,Large (500+)
JOB14639,Cyber Security Analyst,Accenture,Jaipur,Part-time,8-12 LPA,0-2 years,2024-12-31,2025-01-09,Indeed,326,B.Sc,"C++, Digital Marketing, React",Onsite,Medium (51-500)
JOB14640,Software Engineer,Wipro,Hyderabad,Full-time,8-12 LPA,0-2 years,2024-12-26,2025-01-08,LinkedIn,440,M.Tech,"AWS, Python, Java",Hybrid,Medium (51-500)
JOB14641,Sales Representative,IBM,Chennai,Contract,20+ LPA,5-10 years,2024-12-29,2025-01-18,Indeed,457,M.Tech,"Python, C++, AWS",Onsite,Large (500+)
JOB14642,Data Scientist,Wipro,Noida,Full-time,12-20 LPA,0-2 years,2025-01-16,2025-01-28,LinkedIn,31,B.Sc,"Machine Learning, UI/UX, Digital Marketing",Remote,Large (500+)
JOB14643,Cyber Security Analyst,Amazon,Delhi,Internship,20+ LPA,5-10 years,2024-12-30,2025-01-23,Indeed,163,B.Tech,"UI/UX, Java, React",Hybrid,Small (1-50)
JOB14644,Product Manager,HCL,Hyderabad,Part-time,3-5 LPA,5-10 years,2025-01-14,2025-02-09,Naukri.com,47,M.Tech,"React, SQL, Python",Onsite,Small (1-50)
JOB14645,Financial Analyst,Microsoft,Jaipur,Part-time,5-8 LPA,5-10 years,2025-01-19,2025-01-30,Indeed,55,PhD,"Digital Marketing, Python, SQL",Remote,Large (500+)
JOB14646,Product Manager,Deloitte,Jaipur,Contract,12-20 LPA,0-2 years,2025-01-03,2025-01-17,Naukri.com,234,MBA,"UI/UX, SQL, Java",Onsite,Medium (51-500)
JOB14647,Graphic Designer,IBM,Kolkata,Internship,20+ LPA,2-5 years,2025-01-03,2025-01-16,Indeed,277,MBA,"AWS, UI/UX, React",Onsite,Medium (51-500)
JOB14648,Business Analyst,Microsoft,Bangalore,Contract,12-20 LPA,0-2 years,2025-01-15,2025-01-22,LinkedIn,499,MBA,"Excel, Python, AWS",Hybrid,Medium (51-500)
JOB14649,Financial Analyst,Wipro,Hyderabad,Full-time,5-8 LPA,0-2 years,2025-01-01,2025-01-15,LinkedIn,127,MBA,"C++, UI/UX, Machine Learning",Remote,Small (1-50)
JOB14650,Financial Analyst,TCS,Jaipur,Full-time,12-20 LPA,2-5 years,2025-01-01,2025-01-28,Naukri.com,434,B.Sc,"Java, AWS, UI/UX",Hybrid,Small (1-50)
JOB14651,Business Analyst,Amazon,Chennai,Part-time,20+ LPA,2-5 years,2025-01-15,2025-01-31,Indeed,344,B.Sc,"UI/UX, C++, Java",Hybrid,Small (1-50)
JOB14652,Sales Representative,Infosys,Hyderabad,Contract,3-5 LPA,10+ years,2024-12-28,2025-01-12,Naukri.com,171,M.Tech,"AWS, C++, Machine Learning",Remote,Small (1-50)
JOB14653,Data Scientist,TCS,Delhi,Contract,8-12 LPA,10+ years,2025-01-11,2025-02-07,Indeed,59,M.Tech,"Digital Marketing, UI/UX, Excel",Remote,Medium (51-500)
JOB14654,Cyber Security Analyst,TCS,Kolkata,Contract,3-5 LPA,10+ years,2025-01-06,2025-01-17,LinkedIn,52,MBA,"SQL, Java, C++",Remote,Medium (51-500)
JOB14655,Business Analyst,Infosys,Delhi,Full-time,5-8 LPA,2-5 years,2025-01-05,2025-01-14,LinkedIn,228,PhD,"Excel, Python, Machine Learning",Remote,Large (500+)
JOB14656,Business Analyst,Google,Pune,Full-time,3-5 LPA,5-10 years,2025-01-11,2025-02-09,Naukri.com,258,B.Tech,"Digital Marketing, React, AWS",Remote,Medium (51-500)
JOB14657,Marketing Executive,IBM,Hyderabad,Contract,12-20 LPA,0-2 years,2025-01-01,2025-01-28,Naukri.com,374,B.Sc,"UI/UX, Machine Learning, React",Remote,Small (1-50)
JOB14658,Software Engineer,IBM,Mumbai,Internship,3-5 LPA,0-2 years,2025-01-22,2025-02-01,Indeed,164,M.Tech,"C++, UI/UX, Excel",Remote,Medium (51-500)
JOB14659,Cyber Security Analyst,Wipro,Kolkata,Contract,12-20 LPA,10+ years,2025-01-03,2025-01-24,Naukri.com,182,B.Tech,"React, AWS, Digital Marketing",Remote,Large (500+)
JOB14660,HR Manager,Accenture,Chennai,Part-time,20+ LPA,2-5 years,2025-01-15,2025-01-23,LinkedIn,15,PhD,"C++, Java, SQL",Remote,Small (1-50)
JOB14661,Marketing Executive,HCL,Noida,Contract,3-5 LPA,2-5 years,2025-01-20,2025-01-29,LinkedIn,121,B.Sc,"Java, Machine Learning, AWS",Hybrid,Large (500+)
JOB14662,Cyber Security Analyst,Wipro,Bangalore,Full-time,20+ LPA,2-5 years,2025-01-04,2025-01-29,Naukri.com,160,M.Tech,"React, SQL, Machine Learning",Onsite,Small (1-50)
JOB14663,Data Scientist,Amazon,Noida,Contract,12-20 LPA,10+ years,2025-01-11,2025-01-24,Indeed,259,M.Tech,"Digital Marketing, UI/UX, SQL",Remote,Small (1-50)
JOB14664,Business Analyst,HCL,Delhi,Internship,8-12 LPA,2-5 years,2025-01-15,2025-01-25,Indeed,115,PhD,"AWS, Java, Excel",Onsite,Large (500+)
JOB14665,Business Analyst,IBM,Bangalore,Internship,20+ LPA,5-10 years,2024-12-26,2025-01-22,Indeed,353,B.Sc,"Excel, AWS, Python",Onsite,Large (500+)
JOB14666,HR Manager,Google,Hyderabad,Internship,20+ LPA,10+ years,2025-01-04,2025-01-19,Naukri.com,277,B.Tech,"UI/UX, SQL, React",Onsite,Small (1-50)
JOB14667,Sales Representative,Wipro,Kolkata,Contract,8-12 LPA,0-2 years,2025-01-08,2025-01-24,Naukri.com,86,B.Sc,"Excel, SQL, Python",Remote,Large (500+)
JOB14668,Graphic Designer,Google,Ahmedabad,Part-time,8-12 LPA,0-2 years,2024-12-25,2025-01-08,LinkedIn,468,B.Sc,"UI/UX, Digital Marketing, SQL",Hybrid,Large (500+)
JOB14669,Software Engineer,Google,Chennai,Full-time,3-5 LPA,2-5 years,2025-01-11,2025-01-27,Naukri.com,205,B.Sc,"Excel, Digital Marketing, Python",Hybrid,Large (500+)
JOB14670,Product Manager,Infosys,Kolkata,Internship,5-8 LPA,10+ years,2025-01-13,2025-01-24,LinkedIn,190,B.Sc,"Digital Marketing, C++, Machine Learning",Remote,Large (500+)
JOB14671,Cyber Security Analyst,Amazon,Jaipur,Contract,20+ LPA,2-5 years,2025-01-22,2025-02-05,Indeed,455,M.Tech,"Digital Marketing, UI/UX, React",Remote,Small (1-50)
JOB14672,Product Manager,Google,Hyderabad,Internship,3-5 LPA,2-5 years,2025-01-09,2025-01-26,Indeed,380,MBA,"Machine Learning, SQL, React",Hybrid,Large (500+)
JOB14673,HR Manager,Amazon,Delhi,Part-time,8-12 LPA,0-2 years,2025-01-09,2025-02-01,LinkedIn,497,M.Tech,"UI/UX, Machine Learning, SQL",Remote,Medium (51-500)
JOB14674,Graphic Designer,HCL,Kolkata,Internship,12-20 LPA,2-5 years,2025-01-16,2025-02-10,Indeed,465,PhD,"C++, React, UI/UX",Hybrid,Medium (51-500)
JOB14675,Software Engineer,Google,Bangalore,Internship,5-8 LPA,5-10 years,2025-01-07,2025-02-01,LinkedIn,323,MBA,"Python, Excel, React",Onsite,Large (500+)
JOB14676,Financial Analyst,Deloitte,Kolkata,Contract,12-20 LPA,2-5 years,2025-01-14,2025-02-10,Naukri.com,259,B.Tech,"Digital Marketing, UI/UX, C++",Remote,Medium (51-500)
JOB14677,Data Scientist,TCS,Bangalore,Contract,3-5 LPA,2-5 years,2025-01-20,2025-02-18,Naukri.com,107,PhD,"UI/UX, Digital Marketing, Python",Hybrid,Medium (51-500)
JOB14678,Data Scientist,Deloitte,Pune,Full-time,3-5 LPA,0-2 years,2025-01-05,2025-01-15,Naukri.com,179,M.Tech,"Machine Learning, Excel, Java",Onsite,Large (500+)
JOB14679,Cyber Security Analyst,Deloitte,Chennai,Internship,12-20 LPA,2-5 years,2025-01-12,2025-01-26,Naukri.com,215,PhD,"React, Excel, SQL",Onsite,Large (500+)
JOB14680,Data Scientist,Microsoft,Delhi,Part-time,12-20 LPA,2-5 years,2025-01-10,2025-01-20,Naukri.com,247,PhD,"C++, Excel, Python",Hybrid,Large (500+)
JOB14681,Product Manager,Wipro,Chennai,Contract,12-20 LPA,0-2 years,2025-01-01,2025-01-21,Indeed,199,B.Sc,"Excel, UI/UX, C++",Remote,Medium (51-500)
JOB14682,Data Scientist,Deloitte,Delhi,Contract,12-20 LPA,0-2 years,2025-01-15,2025-02-03,Indeed,153,MBA,"Java, React, Digital Marketing",Hybrid,Small (1-50)
JOB14683,HR Manager,Deloitte,Chennai,Contract,5-8 LPA,0-2 years,2025-01-16,2025-01-28,Naukri.com,215,PhD,"React, UI/UX, Digital Marketing",Remote,Medium (51-500)
JOB14684,Graphic Designer,HCL,Pune,Full-time,12-20 LPA,2-5 years,2025-01-20,2025-02-14,Naukri.com,40,PhD,"Digital Marketing, Machine Learning, AWS",Hybrid,Medium (51-500)
JOB14685,Marketing Executive,HCL,Mumbai,Full-time,12-20 LPA,5-10 years,2025-01-03,2025-01-30,LinkedIn,343,M.Tech,"Digital Marketing, UI/UX, Machine Learning",Remote,Small (1-50)
JOB14686,Data Scientist,IBM,Noida,Contract,5-8 LPA,5-10 years,2025-01-05,2025-01-16,Indeed,386,PhD,"Excel, C++, Machine Learning",Hybrid,Medium (51-500)
JOB14687,Product Manager,Wipro,Jaipur,Part-time,8-12 LPA,5-10 years,2024-12-31,2025-01-30,LinkedIn,429,B.Tech,"Excel, UI/UX, Python",Onsite,Large (500+)
JOB14688,Sales Representative,Deloitte,Ahmedabad,Contract,12-20 LPA,0-2 years,2025-01-17,2025-01-31,Naukri.com,49,M.Tech,"C++, Python, AWS",Remote,Medium (51-500)
JOB14689,Data Scientist,Amazon,Jaipur,Part-time,8-12 LPA,2-5 years,2025-01-14,2025-02-08,Naukri.com,248,M.Tech,"AWS, C++, SQL",Hybrid,Small (1-50)
JOB14690,Financial Analyst,Microsoft,Hyderabad,Part-time,5-8 LPA,2-5 years,2025-01-03,2025-01-30,Indeed,35,MBA,"C++, React, Digital Marketing",Onsite,Small (1-50)
JOB14691,Business Analyst,Google,Chennai,Full-time,3-5 LPA,10+ years,2024-12-23,2025-01-04,LinkedIn,148,MBA,"AWS, Machine Learning, Excel",Hybrid,Large (500+)
JOB14692,Marketing Executive,TCS,Bangalore,Contract,5-8 LPA,2-5 years,2025-01-11,2025-02-03,Indeed,443,B.Sc,"SQL, UI/UX, React",Hybrid,Small (1-50)
JOB14693,Product Manager,Deloitte,Kolkata,Part-time,8-12 LPA,5-10 years,2024-12-31,2025-01-07,LinkedIn,329,B.Tech,"SQL, Excel, Java",Hybrid,Medium (51-500)
JOB14694,Marketing Executive,Microsoft,Noida,Part-time,8-12 LPA,2-5 years,2025-01-06,2025-01-24,LinkedIn,115,B.Tech,"Digital Marketing, C++, SQL",Onsite,Medium (51-500)
JOB14695,Marketing Executive,HCL,Pune,Internship,20+ LPA,2-5 years,2025-01-04,2025-01-30,LinkedIn,67,B.Sc,"Excel, Java, AWS",Hybrid,Large (500+)
JOB14696,Marketing Executive,Accenture,Jaipur,Full-time,3-5 LPA,2-5 years,2024-12-29,2025-01-26,Indeed,231,PhD,"Machine Learning, React, Python",Onsite,Small (1-50)
JOB14697,HR Manager,IBM,Noida,Internship,3-5 LPA,5-10 years,2024-12-28,2025-01-22,Indeed,474,B.Sc,"Machine Learning, Digital Marketing, Java",Onsite,Medium (51-500)
JOB14698,Financial Analyst,TCS,Hyderabad,Internship,12-20 LPA,2-5 years,2025-01-22,2025-02-20,LinkedIn,454,B.Sc,"Digital Marketing, AWS, React",Remote,Small (1-50)
JOB14699,HR Manager,Microsoft,Chennai,Internship,8-12 LPA,2-5 years,2025-01-12,2025-02-05,LinkedIn,119,PhD,"Java, React, Digital Marketing",Hybrid,Small (1-50)
JOB14700,Product Manager,Deloitte,Pune,Full-time,12-20 LPA,10+ years,2024-12-23,2025-01-03,Naukri.com,424,PhD,"UI/UX, React, SQL",Hybrid,Medium (51-500)
JOB14701,Business Analyst,Wipro,Ahmedabad,Part-time,3-5 LPA,10+ years,2025-01-05,2025-01-13,LinkedIn,107,M.Tech,"React, Java, AWS",Hybrid,Small (1-50)
JOB14702,Sales Representative,IBM,Noida,Part-time,5-8 LPA,2-5 years,2025-01-15,2025-01-27,Indeed,334,M.Tech,"C++, React, Excel",Onsite,Medium (51-500)
JOB14703,Financial Analyst,Google,Noida,Full-time,5-8 LPA,10+ years,2025-01-10,2025-02-03,Naukri.com,493,PhD,"Digital Marketing, Java, Excel",Remote,Large (500+)
JOB14704,Business Analyst,Wipro,Pune,Part-time,8-12 LPA,5-10 years,2024-12-27,2025-01-15,Naukri.com,243,M.Tech,"Machine Learning, SQL, React",Remote,Large (500+)
JOB14705,Business Analyst,Accenture,Chennai,Full-time,8-12 LPA,0-2 years,2025-01-15,2025-01-22,Naukri.com,436,PhD,"Digital Marketing, React, SQL",Remote,Medium (51-500)
JOB14706,Product Manager,Google,Pune,Internship,12-20 LPA,0-2 years,2025-01-03,2025-01-20,LinkedIn,363,B.Sc,"Machine Learning, Digital Marketing, Python",Onsite,Small (1-50)
JOB14707,Graphic Designer,Infosys,Pune,Part-time,8-12 LPA,0-2 years,2024-12-25,2025-01-01,Naukri.com,458,B.Tech,"Digital Marketing, C++, Java",Onsite,Small (1-50)
JOB14708,Sales Representative,Microsoft,Bangalore,Full-time,20+ LPA,0-2 years,2025-01-14,2025-01-22,LinkedIn,471,MBA,"C++, SQL, AWS",Hybrid,Medium (51-500)
JOB14709,Marketing Executive,Google,Jaipur,Full-time,3-5 LPA,5-10 years,2025-01-20,2025-02-19,LinkedIn,23,MBA,"Machine Learning, Digital Marketing, Java",Onsite,Large (500+)
JOB14710,Product Manager,Accenture,Jaipur,Contract,20+ LPA,5-10 years,2025-01-05,2025-01-12,Indeed,497,MBA,"Excel, SQL, React",Remote,Small (1-50)
JOB14711,Marketing Executive,Amazon,Pune,Internship,5-8 LPA,2-5 years,2025-01-04,2025-01-30,Naukri.com,210,B.Sc,"UI/UX, Python, React",Hybrid,Small (1-50)
JOB14712,Graphic Designer,Deloitte,Chennai,Full-time,5-8 LPA,0-2 years,2025-01-11,2025-01-29,Indeed,136,M.Tech,"UI/UX, AWS, React",Onsite,Medium (51-500)
JOB14713,Sales Representative,HCL,Pune,Contract,3-5 LPA,10+ years,2025-01-07,2025-01-14,Naukri.com,126,M.Tech,"UI/UX, Python, AWS",Hybrid,Medium (51-500)
JOB14714,Data Scientist,Infosys,Pune,Internship,20+ LPA,0-2 years,2025-01-15,2025-01-23,Naukri.com,15,B.Tech,"Excel, Python, Machine Learning",Hybrid,Small (1-50)
JOB14715,Sales Representative,IBM,Bangalore,Internship,20+ LPA,10+ years,2024-12-30,2025-01-14,Indeed,180,MBA,"Python, SQL, Excel",Onsite,Medium (51-500)
JOB14716,Product Manager,Amazon,Noida,Internship,5-8 LPA,10+ years,2025-01-02,2025-01-24,Indeed,425,M.Tech,"C++, Excel, Machine Learning",Remote,Small (1-50)
JOB14717,Software Engineer,IBM,Chennai,Full-time,5-8 LPA,10+ years,2025-01-12,2025-01-24,Indeed,151,PhD,"React, UI/UX, SQL",Hybrid,Medium (51-500)
JOB14718,Graphic Designer,Wipro,Kolkata,Part-time,12-20 LPA,2-5 years,2024-12-27,2025-01-11,Naukri.com,387,PhD,"React, AWS, Python",Hybrid,Small (1-50)
JOB14719,Cyber Security Analyst,Infosys,Chennai,Contract,3-5 LPA,0-2 years,2025-01-02,2025-01-10,Indeed,163,PhD,"React, Digital Marketing, UI/UX",Remote,Small (1-50)
JOB14720,Sales Representative,Google,Chennai,Internship,20+ LPA,2-5 years,2025-01-10,2025-01-30,LinkedIn,369,M.Tech,"UI/UX, AWS, React",Onsite,Small (1-50)
JOB14721,Data Scientist,IBM,Chennai,Part-time,5-8 LPA,5-10 years,2025-01-14,2025-01-27,Indeed,271,B.Tech,"Machine Learning, Java, AWS",Onsite,Small (1-50)
JOB14722,Business Analyst,Accenture,Mumbai,Part-time,3-5 LPA,5-10 years,2025-01-11,2025-01-24,LinkedIn,14,B.Sc,"C++, AWS, Excel",Hybrid,Medium (51-500)
JOB14723,Product Manager,TCS,Noida,Full-time,5-8 LPA,0-2 years,2024-12-30,2025-01-16,Indeed,75,M.Tech,"Machine Learning, Java, C++",Onsite,Small (1-50)
JOB14724,Graphic Designer,IBM,Delhi,Part-time,12-20 LPA,10+ years,2025-01-05,2025-01-14,Naukri.com,217,MBA,"C++, Java, Machine Learning",Hybrid,Large (500+)
JOB14725,Sales Representative,IBM,Mumbai,Full-time,5-8 LPA,0-2 years,2025-01-07,2025-01-24,Indeed,392,MBA,"Python, React, C++",Remote,Medium (51-500)
JOB14726,Business Analyst,TCS,Pune,Internship,5-8 LPA,0-2 years,2024-12-28,2025-01-26,Naukri.com,455,B.Tech,"C++, Excel, Machine Learning",Hybrid,Medium (51-500)
JOB14727,Product Manager,Wipro,Delhi,Part-time,12-20 LPA,10+ years,2025-01-14,2025-01-31,Naukri.com,184,B.Sc,"Machine Learning, React, SQL",Remote,Medium (51-500)
JOB14728,Software Engineer,Google,Jaipur,Internship,20+ LPA,0-2 years,2025-01-01,2025-01-20,Naukri.com,375,B.Sc,"Java, React, UI/UX",Hybrid,Large (500+)
JOB14729,Financial Analyst,IBM,Chennai,Full-time,3-5 LPA,10+ years,2025-01-21,2025-02-20,Naukri.com,43,B.Tech,"Java, UI/UX, AWS",Onsite,Medium (51-500)
JOB14730,Data Scientist,TCS,Kolkata,Full-time,20+ LPA,0-2 years,2024-12-29,2025-01-11,Indeed,226,M.Tech,"Machine Learning, Python, Java",Onsite,Small (1-50)
JOB14731,HR Manager,Google,Mumbai,Contract,8-12 LPA,0-2 years,2025-01-17,2025-02-16,Indeed,85,M.Tech,"SQL, Machine Learning, Digital Marketing",Remote,Small (1-50)
JOB14732,Graphic Designer,Wipro,Mumbai,Part-time,20+ LPA,10+ years,2024-12-24,2024-12-31,Indeed,210,B.Sc,"Digital Marketing, AWS, C++",Onsite,Small (1-50)
JOB14733,HR Manager,Amazon,Pune,Contract,20+ LPA,0-2 years,2024-12-27,2025-01-18,Indeed,358,M.Tech,"SQL, AWS, Excel",Hybrid,Medium (51-500)
JOB14734,HR Manager,Deloitte,Mumbai,Full-time,8-12 LPA,0-2 years,2024-12-28,2025-01-08,Naukri.com,80,MBA,"UI/UX, AWS, SQL",Onsite,Small (1-50)
JOB14735,Cyber Security Analyst,Google,Bangalore,Internship,5-8 LPA,0-2 years,2025-01-03,2025-01-14,Indeed,121,B.Tech,"UI/UX, Python, Machine Learning",Remote,Small (1-50)
JOB14736,Financial Analyst,TCS,Mumbai,Contract,20+ LPA,5-10 years,2025-01-17,2025-01-26,LinkedIn,341,B.Sc,"Python, C++, SQL",Onsite,Small (1-50)
JOB14737,Sales Representative,HCL,Mumbai,Part-time,8-12 LPA,5-10 years,2025-01-10,2025-01-20,Naukri.com,258,B.Tech,"Excel, Java, SQL",Remote,Medium (51-500)
JOB14738,Data Scientist,Accenture,Chennai,Contract,12-20 LPA,5-10 years,2025-01-18,2025-02-04,LinkedIn,108,B.Sc,"AWS, UI/UX, Python",Remote,Large (500+)
JOB14739,Data Scientist,Microsoft,Jaipur,Part-time,8-12 LPA,5-10 years,2025-01-15,2025-02-04,Naukri.com,43,B.Sc,"Python, Java, Excel",Hybrid,Small (1-50)
JOB14740,Marketing Executive,Deloitte,Kolkata,Contract,5-8 LPA,0-2 years,2025-01-05,2025-01-21,Indeed,414,B.Tech,"Digital Marketing, React, SQL",Remote,Large (500+)
JOB14741,Data Scientist,Infosys,Ahmedabad,Part-time,3-5 LPA,5-10 years,2025-01-14,2025-02-09,Indeed,23,PhD,"Machine Learning, Excel, SQL",Remote,Small (1-50)
JOB14742,Cyber Security Analyst,Deloitte,Chennai,Full-time,5-8 LPA,10+ years,2025-01-09,2025-01-30,LinkedIn,109,B.Sc,"Java, AWS, SQL",Hybrid,Small (1-50)
JOB14743,Graphic Designer,IBM,Ahmedabad,Contract,3-5 LPA,2-5 years,2025-01-08,2025-02-02,Indeed,268,B.Tech,"SQL, Machine Learning, Java",Onsite,Medium (51-500)
JOB14744,Data Scientist,Accenture,Ahmedabad,Contract,5-8 LPA,2-5 years,2025-01-11,2025-01-20,LinkedIn,260,M.Tech,"SQL, AWS, C++",Hybrid,Small (1-50)
JOB14745,Software Engineer,Google,Ahmedabad,Part-time,5-8 LPA,0-2 years,2025-01-14,2025-01-24,Indeed,15,B.Sc,"UI/UX, AWS, Digital Marketing",Remote,Medium (51-500)
JOB14746,Business Analyst,Microsoft,Ahmedabad,Contract,8-12 LPA,0-2 years,2025-01-11,2025-02-10,Indeed,48,B.Tech,"Excel, Machine Learning, Java",Onsite,Large (500+)
JOB14747,Financial Analyst,Infosys,Mumbai,Full-time,5-8 LPA,2-5 years,2025-01-09,2025-01-19,Indeed,108,B.Sc,"SQL, Digital Marketing, AWS",Onsite,Small (1-50)
JOB14748,Data Scientist,Google,Chennai,Contract,20+ LPA,10+ years,2024-12-29,2025-01-28,LinkedIn,47,MBA,"SQL, AWS, Java",Hybrid,Large (500+)
JOB14749,Financial Analyst,Amazon,Bangalore,Part-time,5-8 LPA,0-2 years,2024-12-26,2025-01-14,Indeed,146,PhD,"Excel, UI/UX, Python",Remote,Small (1-50)
JOB14750,Financial Analyst,HCL,Kolkata,Full-time,3-5 LPA,0-2 years,2024-12-28,2025-01-16,Indeed,335,B.Tech,"Java, C++, AWS",Onsite,Small (1-50)
JOB14751,Data Scientist,Infosys,Bangalore,Part-time,3-5 LPA,0-2 years,2024-12-27,2025-01-22,Naukri.com,192,MBA,"Machine Learning, Digital Marketing, C++",Hybrid,Medium (51-500)
JOB14752,Product Manager,Wipro,Jaipur,Part-time,8-12 LPA,10+ years,2024-12-31,2025-01-27,Naukri.com,471,B.Sc,"Python, Digital Marketing, AWS",Remote,Large (500+)
JOB14753,Sales Representative,HCL,Kolkata,Part-time,5-8 LPA,10+ years,2025-01-09,2025-01-30,LinkedIn,14,B.Tech,"C++, Excel, SQL",Hybrid,Medium (51-500)
JOB14754,Graphic Designer,Accenture,Noida,Contract,3-5 LPA,5-10 years,2025-01-09,2025-01-19,Indeed,473,M.Tech,"UI/UX, SQL, Python",Hybrid,Medium (51-500)
JOB14755,Sales Representative,Accenture,Kolkata,Contract,12-20 LPA,0-2 years,2025-01-17,2025-01-29,Naukri.com,87,B.Sc,"AWS, Python, Machine Learning",Remote,Medium (51-500)
JOB14756,Cyber Security Analyst,Amazon,Delhi,Full-time,8-12 LPA,0-2 years,2025-01-02,2025-01-11,LinkedIn,230,B.Tech,"UI/UX, C++, Digital Marketing",Remote,Small (1-50)
JOB14757,Cyber Security Analyst,TCS,Noida,Internship,5-8 LPA,10+ years,2025-01-03,2025-01-12,LinkedIn,112,PhD,"SQL, Excel, AWS",Hybrid,Small (1-50)
JOB14758,Marketing Executive,Microsoft,Delhi,Internship,20+ LPA,5-10 years,2025-01-08,2025-01-24,Naukri.com,246,MBA,"SQL, C++, Machine Learning",Onsite,Large (500+)
JOB14759,Marketing Executive,HCL,Delhi,Full-time,8-12 LPA,0-2 years,2025-01-13,2025-01-26,Indeed,170,M.Tech,"SQL, Excel, React",Remote,Large (500+)
JOB14760,Financial Analyst,HCL,Bangalore,Contract,5-8 LPA,0-2 years,2025-01-19,2025-02-04,Naukri.com,456,B.Tech,"Machine Learning, C++, UI/UX",Onsite,Large (500+)
JOB14761,Sales Representative,Deloitte,Jaipur,Contract,12-20 LPA,0-2 years,2025-01-20,2025-02-18,Naukri.com,425,MBA,"Java, Digital Marketing, SQL",Onsite,Small (1-50)
JOB14762,Sales Representative,Deloitte,Noida,Part-time,5-8 LPA,10+ years,2025-01-11,2025-01-25,Indeed,487,MBA,"C++, Java, SQL",Remote,Small (1-50)
JOB14763,Financial Analyst,Google,Bangalore,Internship,12-20 LPA,10+ years,2025-01-06,2025-01-13,Naukri.com,419,PhD,"UI/UX, Digital Marketing, C++",Remote,Large (500+)
JOB14764,Marketing Executive,Deloitte,Chennai,Internship,5-8 LPA,0-2 years,2025-01-09,2025-02-05,Indeed,230,M.Tech,"Python, SQL, C++",Hybrid,Small (1-50)
JOB14765,Cyber Security Analyst,Microsoft,Pune,Contract,20+ LPA,10+ years,2025-01-18,2025-01-31,LinkedIn,462,MBA,"Digital Marketing, Machine Learning, SQL",Remote,Small (1-50)
JOB14766,Software Engineer,Wipro,Ahmedabad,Part-time,12-20 LPA,5-10 years,2025-01-16,2025-01-26,Naukri.com,150,PhD,"Python, UI/UX, Machine Learning",Onsite,Large (500+)
JOB14767,HR Manager,HCL,Hyderabad,Internship,3-5 LPA,2-5 years,2025-01-17,2025-01-31,Indeed,259,PhD,"React, Digital Marketing, SQL",Remote,Large (500+)
JOB14768,Graphic Designer,Accenture,Chennai,Contract,12-20 LPA,0-2 years,2025-01-07,2025-01-29,Naukri.com,53,MBA,"Digital Marketing, AWS, Python",Remote,Small (1-50)
JOB14769,Software Engineer,Infosys,Pune,Internship,12-20 LPA,10+ years,2025-01-03,2025-01-17,LinkedIn,170,M.Tech,"SQL, Machine Learning, Digital Marketing",Onsite,Large (500+)
JOB14770,Data Scientist,HCL,Mumbai,Part-time,12-20 LPA,2-5 years,2025-01-03,2025-01-11,Naukri.com,368,M.Tech,"AWS, React, Digital Marketing",Hybrid,Large (500+)
JOB14771,Sales Representative,Amazon,Kolkata,Contract,8-12 LPA,10+ years,2025-01-16,2025-01-25,LinkedIn,280,B.Tech,"Excel, SQL, React",Onsite,Medium (51-500)
JOB14772,Marketing Executive,Google,Bangalore,Contract,12-20 LPA,2-5 years,2024-12-30,2025-01-19,Indeed,71,M.Tech,"Excel, Java, SQL",Remote,Small (1-50)
JOB14773,Business Analyst,Deloitte,Jaipur,Contract,20+ LPA,5-10 years,2025-01-22,2025-02-09,Indeed,45,M.Tech,"C++, Excel, Python",Remote,Small (1-50)
JOB14774,Sales Representative,Wipro,Hyderabad,Full-time,20+ LPA,5-10 years,2025-01-06,2025-01-28,Indeed,69,PhD,"Java, SQL, Excel",Remote,Large (500+)
JOB14775,Financial Analyst,Wipro,Delhi,Part-time,5-8 LPA,2-5 years,2025-01-18,2025-02-02,Naukri.com,153,M.Tech,"UI/UX, React, Excel",Remote,Large (500+)
JOB14776,Product Manager,Accenture,Pune,Internship,20+ LPA,5-10 years,2024-12-25,2025-01-07,Naukri.com,55,PhD,"React, Digital Marketing, Java",Remote,Medium (51-500)
JOB14777,Financial Analyst,Wipro,Jaipur,Internship,5-8 LPA,0-2 years,2024-12-23,2025-01-15,Indeed,92,B.Tech,"Java, Machine Learning, UI/UX",Remote,Large (500+)
JOB14778,Business Analyst,Accenture,Pune,Part-time,3-5 LPA,10+ years,2024-12-30,2025-01-26,LinkedIn,95,B.Tech,"React, SQL, Python",Remote,Small (1-50)
JOB14779,Graphic Designer,Wipro,Mumbai,Part-time,8-12 LPA,10+ years,2025-01-16,2025-01-23,Naukri.com,337,M.Tech,"Digital Marketing, Java, React",Hybrid,Medium (51-500)
